2024-11-22 18:25:20.618980,14786,11530,7693,32928
2024-11-22 19:25:29.630507,14849,11575,7744,33077
2024-11-22 20:25:38.639631,14816,11543,7726,32998
2024-11-22 21:25:47.649083,14801,11527,7717,32961
2024-11-22 22:25:56.667447,14898,11598,7768,33151
2024-11-22 23:26:05.685865,14980,11647,7812,33323
2024-11-23 00:26:14.699932,15045,11691,7847,33454
2024-11-23 01:26:23.715648,15075,11707,7863,33516
2024-11-23 02:26:32.725993,15142,11754,7899,33646
2024-11-23 03:26:41.745507,15243,11822,7952,33857
2024-11-23 04:26:50.824332,15312,11869,7981,33975
2024-11-23 05:26:59.891933,15411,11932,8039,34194
2024-11-23 06:27:08.922269,15485,11978,8067,34324
2024-11-23 07:27:17.934088,15554,12031,8115,34480
2024-11-23 08:27:26.941218,15666,12114,8168,34718
2024-11-23 09:27:35.951457,15745,12173,8206,34887
2024-11-23 10:27:44.962127,15733,12165,8192,34845
2024-11-23 11:27:53.972627,15725,12166,8192,34849
2024-11-23 12:28:02.983914,15711,12155,8184,34812
2024-11-23 13:28:12.059433,15689,12135,8174,34771
2024-11-23 14:28:21.115875,15622,12088,8140,34634
2024-11-23 15:28:30.136921,15544,12028,8088,34454
2024-11-23 16:28:39.160254,15501,11999,8075,34384
2024-11-23 17:28:48.176394,15474,11972,8059,34312
2024-11-23 18:28:57.186404,15486,11970,8052,34320
2024-11-23 19:29:06.210034,15466,11954,8044,34272
2024-11-23 20:29:15.222266,15526,11992,8084,34405
2024-11-23 21:29:24.241652,15561,12007,8101,34461
2024-11-23 22:29:33.287173,15662,12074,8154,34663
2024-11-23 23:29:42.322737,15727,12115,8187,34786
2024-11-24 00:29:51.343696,15839,12190,8247,35019
2024-11-24 01:30:00.370551,15925,12241,8279,35173
2024-11-24 02:30:09.389404,15961,12264,8299,35246
2024-11-24 03:30:18.426118,16073,12342,8366,35483
2024-11-24 04:30:27.442706,16137,12387,8400,35612
2024-11-24 05:30:36.460575,16198,12431,8433,35734
2024-11-24 06:30:45.487395,16266,12470,8454,35853
2024-11-24 07:30:54.528332,16300,12487,8481,35923
2024-11-24 08:31:03.567547,16376,12551,8505,36079
2024-11-24 09:31:12.593236,16343,12532,8483,36023
2024-11-24 10:31:21.608235,16411,12586,8528,36175
2024-11-24 11:31:30.626454,16319,12517,8468,35972
2024-11-24 12:31:39.650697,16236,12460,8428,35799
2024-11-24 13:31:48.672544,16179,12411,8393,35674
2024-11-24 14:31:57.692565,16144,12389,8379,35616
2024-11-24 15:32:06.716278,16140,12384,8379,35606
2024-11-24 16:32:15.732106,16082,12340,8349,35482
2024-11-24 17:32:24.752416,16040,12307,8327,35382
2024-11-24 18:32:33.770294,15991,12265,8294,35280
2024-11-24 19:32:42.785086,16027,12286,8307,35345
2024-11-24 20:32:51.801137,16009,12268,8302,35300
2024-11-24 21:33:00.824541,16061,12299,8329,35407
2024-11-24 22:33:09.842606,16136,12346,8367,35558
2024-11-24 23:33:18.867337,16157,12358,8375,35591
2024-11-25 00:33:27.892993,16193,12378,8384,35644
2024-11-25 01:33:36.911999,16292,12447,8447,35856
2024-11-25 02:33:45.942822,16396,12515,8500,36065
2024-11-25 03:33:54.978249,16428,12537,8515,36128
2024-11-25 04:34:03.995034,16481,12570,8541,36227
2024-11-25 05:34:13.018847,16645,12684,8630,36569
2024-11-25 06:34:22.035285,16655,12687,8631,36573
2024-11-25 07:34:31.063845,16728,12731,8654,36708
2024-11-25 08:34:40.089789,16768,12772,8685,36808
2024-11-25 09:34:49.107547,16815,12809,8705,36908
2024-11-25 10:34:58.126860,16781,12787,8689,36836
2024-11-25 11:35:07.148759,16686,12719,8641,36644
2024-11-25 12:35:16.174367,16631,12685,8613,36547
2024-11-25 13:35:25.193065,16511,12604,8548,36298
2024-11-25 14:35:34.212738,16430,12546,8509,36138
