2025-04-25 12:45:58.782489,22876,16511,11389,47314
2025-04-25 13:46:11.792591,23034,16649,11476,47629
2025-04-25 14:46:24.804079,22610,16350,11277,46800
2025-04-25 15:46:37.817464,22426,16228,11167,46435
2025-04-25 16:46:50.831167,22342,16155,11114,46286
2025-04-25 17:47:03.846105,22202,16069,11045,46011
2025-04-25 18:47:16.854288,22091,15978,10977,45814
2025-04-25 19:47:29.869177,21977,15917,10935,45594
2025-04-25 20:47:42.880276,21935,15869,10899,45508
2025-04-25 21:47:55.892936,21976,15911,10919,45561
2025-04-25 22:48:08.907917,22035,15948,10947,45669
2025-04-25 23:48:21.925852,21885,15842,10885,45408
2025-04-26 00:48:34.933566,21951,15895,10909,45530
2025-04-26 01:48:47.951806,22012,15922,10934,45631
2025-04-26 02:49:00.961835,22077,15980,10976,45780
2025-04-26 03:49:13.974267,22114,16003,10984,45819
2025-04-26 04:49:26.983196,22048,15952,10961,45687
2025-04-26 05:49:40.003449,22094,15984,10980,45796
2025-04-26 06:49:53.022674,22144,16041,11011,45870
2025-04-26 07:50:06.034902,22099,16004,10995,45792
2025-04-26 08:50:19.041879,22152,16046,11016,45915
2025-04-26 09:50:32.098771,22105,16006,10987,45811
2025-04-26 10:50:45.166001,21973,15913,10903,45541
2025-04-26 11:50:58.205853,21949,15905,10895,45504
2025-04-26 12:51:11.236986,21813,15812,10823,45251
2025-04-26 13:51:24.251988,21620,15693,10731,44907
2025-04-26 14:51:37.272020,21520,15605,10667,44698
2025-04-26 15:51:50.290288,21357,15480,10578,44379
2025-04-26 16:52:03.310789,21360,15491,10577,44400
2025-04-26 17:52:16.322777,21182,15346,10476,44048
2025-04-26 18:52:29.344401,21122,15310,10446,43967
2025-04-26 19:52:42.367371,21019,15225,10377,43741
2025-04-26 20:52:55.389299,21000,15218,10363,43707
2025-04-26 21:53:08.416199,21015,15222,10367,43710
2025-04-26 22:53:21.444242,21035,15228,10370,43739
2025-04-26 23:53:34.470101,20995,15195,10355,43677
2025-04-27 00:53:47.485965,21019,15212,10358,43716
2025-04-27 01:54:00.509697,21021,15213,10365,43712
2025-04-27 02:54:13.537167,21026,15211,10364,43732
2025-04-27 03:54:26.559729,21002,15200,10359,43697
2025-04-27 04:54:39.577632,21083,15253,10394,43841
2025-04-27 05:54:52.595082,21066,15240,10388,43805
2025-04-27 06:55:05.619443,21095,15260,10396,43868
2025-04-27 07:55:18.635794,21059,15240,10395,43812
2025-04-27 08:55:31.664516,21117,15279,10423,43925
