,Time,Force (Newtons),Distance (millimeters)
0,1,0.0016967710996250056,9.765625e-05
1,10,0.0016967710996250056,9.765625e-05
2,18,0.0016967710996250056,9.765625e-05
3,25,0.0016967710996250056,9.765625e-05
4,33,0.0016967710996250056,9.765625e-05
5,42,0.0016967710996250056,0.0001953125
6,50,0.0016967710996250056,0.0001953125
7,58,0.0016967710996250056,0.0001953125
8,71,0.0017340363696250057,0.00029296875
9,81,0.0017340363696250057,0.00029296875
10,89,0.0017340363696250057,0.000390625
11,96,0.0017673789796250057,0.000390625
12,104,0.0017673789796250057,0.00048828125
13,113,0.0017673789796250057,0.00048828125
14,121,0.0017673789796250057,0.0005859375
15,129,0.0017673789796250057,0.0005859375
16,181,0.0018713294696250057,0.0009765625
17,197,0.0018654454796250054,0.001171875
18,205,0.0018654454796250054,0.00126953125
19,214,0.0018654454796250054,0.0013671875000000001
20,221,0.0018654454796250054,0.0013671875000000001
21,228,0.0018654454796250054,0.00146484375
22,236,0.0018654454796250054,0.0015625
23,243,0.0018654454796250054,0.0016601562500000002
24,251,0.0018654454796250054,0.0017578124999999998
25,258,0.0018654454796250054,0.00185546875
26,264,0.0018654454796250054,0.001953125
27,272,0.0019742992946250055,0.00205078125
28,279,0.0019742992946250055,0.0021484375
29,286,0.0019742992946250055,0.0022460937500000003
30,293,0.0018791747896250057,0.00234375
31,300,0.0018791747896250057,0.00244140625
32,307,0.0018791747896250057,0.0025390625
33,314,0.0018791747896250057,0.00263671875
34,321,0.0018791747896250057,0.0027343750000000003
35,329,0.0018791747896250057,0.00283203125
36,336,0.0018791747896250057,0.0029296875
37,343,0.0018791747896250057,0.00302734375
38,350,0.0018791747896250057,0.003125
39,357,0.0018791747896250057,0.0033203125000000003
40,365,0.0020017579146250058,0.00341796875
41,372,0.0020017579146250058,0.0035156249999999997
42,379,0.0020017579146250058,0.00361328125
43,386,0.0019507633346250055,0.0038085937500000003
44,392,0.0019507633346250055,0.00390625
45,400,0.0019507633346250055,0.00400390625
46,408,0.0019507633346250055,0.00419921875
47,415,0.0019507633346250055,0.004296875
48,423,0.0019507633346250055,0.0044921875000000005
49,431,0.0019507633346250055,0.0046875
50,439,0.0019507633346250055,0.00478515625
51,447,0.0019507633346250055,0.00498046875
52,455,0.0019507633346250055,0.005078125
53,462,0.0020929597596250054,0.0052734375
54,469,0.0020929597596250054,0.0054687500000000005
55,477,0.0020929597596250054,0.005566406249999999
56,484,0.0021096310646250053,0.0057617187499999995
57,493,0.0021096310646250053,0.00595703125
58,500,0.0021096310646250053,0.00615234375
59,508,0.0021096310646250053,0.00625
60,515,0.0021096310646250053,0.0064453125000000005
61,522,0.0021096310646250053,0.006640625000000001
62,529,0.0021096310646250053,0.0067382812499999995
63,536,0.0021096310646250053,0.00693359375
64,542,0.0021096310646250053,0.00712890625
65,550,0.0021096310646250053,0.00732421875
66,556,0.0021096310646250053,0.007421875
67,563,0.0022557501496250055,0.007617187500000001
68,569,0.0022557501496250055,0.0078125
69,577,0.0022557501496250055,0.0080078125
70,584,0.0023685266246250055,0.008203125
71,591,0.0023685266246250055,0.0083984375
72,598,0.0023685266246250055,0.00859375
73,648,0.0023685266246250055,0.0099609375
74,668,0.002591137579625006,0.010546875
75,675,0.0029912488996250053,0.0107421875
76,683,0.0029912488996250053,0.011035156249999999
77,691,0.0029912488996250053,0.01123046875
78,700,0.0029912488996250053,0.011523437499999999
79,707,0.0029912488996250053,0.01171875
80,715,0.0029912488996250053,0.01201171875
81,723,0.0029912488996250053,0.0123046875
82,730,0.0029912488996250053,0.0125
83,738,0.0029912488996250053,0.012792968750000001
84,748,0.0029912488996250053,0.0130859375
85,755,0.0033688049246250054,0.013378906250000001
86,764,0.0033688049246250054,0.013671875
87,772,0.003965049244625005,0.013964843749999999
88,781,0.003965049244625005,0.0142578125
89,790,0.003965049244625005,0.01455078125
90,800,0.003965049244625005,0.01484375
91,807,0.003965049244625005,0.01513671875
92,816,0.003965049244625005,0.01552734375
93,824,0.003965049244625005,0.015820312500000003
94,833,0.003965049244625005,0.01611328125
95,840,0.003965049244625005,0.01640625
96,849,0.003965049244625005,0.01669921875
97,856,0.004570119549625005,0.0169921875
98,864,0.004570119549625005,0.01728515625
99,871,0.0053183669446250055,0.017578125
100,879,0.0053183669446250055,0.01787109375
101,887,0.0053183669446250055,0.0181640625
102,894,0.0053183669446250055,0.01845703125
103,902,0.0053183669446250055,0.01875
104,910,0.0053183669446250055,0.019140625
105,917,0.0053183669446250055,0.01943359375
106,925,0.0053183669446250055,0.0197265625
107,933,0.0053183669446250055,0.02001953125
108,940,0.0053183669446250055,0.0203125
109,947,0.0053183669446250055,0.020605468749999998
110,955,0.006116628254625006,0.02099609375
111,962,0.006116628254625006,0.0212890625
112,970,0.007034530694625005,0.02158203125
113,977,0.007034530694625005,0.021875000000000002
114,985,0.007034530694625005,0.022265624999999997
115,992,0.007034530694625005,0.02255859375
116,1000,0.007034530694625005,0.0228515625
117,1007,0.007034530694625005,0.023242187499999997
118,1014,0.007034530694625005,0.02353515625
119,1022,0.007034530694625005,0.02392578125
120,1030,0.007034530694625005,0.024316406250000002
121,1038,0.007034530694625005,0.024707031249999997
122,1047,0.007034530694625005,0.02509765625
123,1054,0.008026963674625005,0.025390625
124,1063,0.008960556754625005,0.025781250000000002
125,1071,0.008960556754625005,0.026171875
126,1079,0.008960556754625005,0.026562500000000003
127,1086,0.008960556754625005,0.026953124999999998
128,1095,0.008960556754625005,0.02734375
129,1103,0.008960556754625005,0.027734375
