,Time,Force (Newtons),Distance (millimeters)
0,1,0.005507645096275,9.765625e-05
1,11,0.005507645096275,9.765625e-05
2,19,0.0024126663562750003,9.765625e-05
3,26,0.0024126663562750003,9.765625e-05
4,34,-0.0008058761737249994,9.765625e-05
5,41,-0.0008058761737249994,0.0001953125
6,49,-0.0008058761737249994,0.0001953125
7,56,-0.0008058761737249994,0.0001953125
8,65,-0.0008058761737249994,0.00029296875
9,72,-0.0008058761737249994,0.00029296875
10,79,-0.0008058761737249994,0.00029296875
11,86,-0.0008058761737249994,0.000390625
12,93,-0.0008058761737249994,0.000390625
13,100,-0.0008058761737249994,0.000390625
14,108,-0.0008058761737249994,0.00048828125
15,114,-0.002882924643724999,0.00048828125
16,121,-0.002882924643724999,0.0005859375
17,128,-0.002882924643724999,0.0005859375
18,137,-0.004772666098725,0.0006835937500000001
19,144,-0.004772666098725,0.0006835937500000001
20,151,-0.004772666098725,0.00078125
21,158,-0.004772666098725,0.00078125
22,165,-0.004772666098725,0.0008789062499999999
23,171,-0.004772666098725,0.0008789062499999999
24,178,-0.004772666098725,0.0009765625
25,186,-0.004772666098725,0.00107421875
26,193,-0.004772666098725,0.001171875
27,200,-0.004772666098725,0.001171875
28,207,-0.004772666098725,0.00126953125
29,214,-0.002724056913724999,0.0013671875000000001
30,222,-0.002724056913724999,0.00146484375
31,229,-8.704872872499942e-05,0.00146484375
32,236,-8.704872872499942e-05,0.0015625
33,243,-8.704872872499942e-05,0.0016601562500000002
34,251,-8.704872872499942e-05,0.0017578124999999998
35,258,-8.704872872499942e-05,0.00185546875
36,266,-8.704872872499942e-05,0.001953125
37,273,-8.704872872499942e-05,0.00205078125
38,281,-8.704872872499942e-05,0.0021484375
39,288,-8.704872872499942e-05,0.0022460937500000003
40,294,-8.704872872499942e-05,0.00234375
41,302,-8.704872872499942e-05,0.00244140625
42,309,0.004752533046275,0.0025390625
43,317,0.004752533046275,0.00263671875
44,323,0.004752533046275,0.0027343750000000003
45,330,0.010058911361275,0.00283203125
46,338,0.010058911361275,0.0029296875
47,345,0.010058911361275,0.00302734375
48,396,0.010058911361275,0.00400390625
49,410,0.017526675336275,0.00419921875
50,418,0.017526675336275,0.00439453125
51,426,0.025999620936275,0.0044921875000000005
52,432,0.025999620936275,0.0046875
53,440,0.025999620936275,0.00478515625
54,448,0.025999620936275,0.00498046875
55,455,0.025999620936275,0.005078125
56,463,0.025999620936275,0.0052734375
57,472,0.025999620936275,0.0054687500000000005
58,479,0.025999620936275,0.0056640625
59,488,0.025999620936275,0.005859375
60,495,0.025999620936275,0.00595703125
61,504,0.037874493421274996,0.00615234375
62,511,0.037874493421274996,0.00634765625
63,521,0.037874493421274996,0.00654296875
64,527,0.05103501772127499,0.0067382812499999995
65,537,0.05103501772127499,0.00693359375
66,545,0.05103501772127499,0.00712890625
67,554,0.05103501772127499,0.007421875
68,561,0.05103501772127499,0.00751953125
69,570,0.05103501772127499,0.0078125
70,577,0.05103501772127499,0.0080078125
71,585,0.05103501772127499,0.008203125
72,592,0.05103501772127499,0.0083984375
73,600,0.066652107846275,0.00859375
74,607,0.066652107846275,0.0087890625
75,620,0.066652107846275,0.00908203125
76,627,0.08410304152127498,0.009375
77,636,0.08410304152127498,0.0095703125
78,644,0.08410304152127498,0.009765625
79,652,0.08410304152127498,0.01005859375
80,659,0.08410304152127498,0.01025390625
81,668,0.08410304152127498,0.010546875
82,676,0.08410304152127498,0.0107421875
83,683,0.08410304152127498,0.011035156249999999
