,Time,Force (Newtons),Distance (millimeters)
0,1,0.01589751520440997,9.765625e-05
1,57,0.01750580580440997,0.0001953125
2,73,0.01750580580440997,0.00029296875
3,83,0.01750580580440997,0.00029296875
4,93,0.01750580580440997,0.000390625
5,102,0.01750580580440997,0.000390625
6,110,0.01805792019940997,0.00048828125
7,118,0.01805792019940997,0.00048828125
8,125,0.01805792019940997,0.0005859375
9,133,0.01805792019940997,0.0005859375
10,140,0.01805792019940997,0.0006835937500000001
11,147,0.01805792019940997,0.0006835937500000001
12,155,0.01798731231940997,0.00078125
13,163,0.01798731231940997,0.0008789062499999999
14,170,0.01798731231940997,0.0008789062499999999
15,177,0.01798731231940997,0.0009765625
16,185,0.01798731231940997,0.00107421875
17,192,0.01798731231940997,0.00107421875
18,200,0.01798731231940997,0.001171875
19,207,0.01697428537440997,0.00126953125
20,214,0.01697428537440997,0.0013671875000000001
21,222,0.01697428537440997,0.0013671875000000001
22,229,0.01697428537440997,0.00146484375
23,237,0.01697428537440997,0.0015625
24,244,0.01697428537440997,0.0016601562500000002
25,252,0.015121809189409969,0.0017578124999999998
26,259,0.015121809189409969,0.00185546875
27,267,0.015121809189409969,0.001953125
28,275,0.015121809189409969,0.00205078125
29,282,0.015121809189409969,0.0021484375
30,289,0.015121809189409969,0.0022460937500000003
31,296,0.015121809189409969,0.00234375
32,303,0.013489982629409968,0.00244140625
33,310,0.013489982629409968,0.0025390625
34,318,0.013489982629409968,0.00263671875
35,325,0.013489982629409968,0.0027343750000000003
36,333,0.013489982629409968,0.00283203125
37,340,0.013489982629409968,0.00302734375
38,348,0.011490406694409969,0.003125
39,355,0.011490406694409969,0.0032226562500000003
40,363,0.011490406694409969,0.0033203125000000003
41,371,0.011490406694409969,0.0035156249999999997
42,381,0.011490406694409969,0.0037109375
43,388,0.011490406694409969,0.0038085937500000003
44,395,0.009937033334409968,0.00390625
45,403,0.009937033334409968,0.0041015625
46,410,0.009937033334409968,0.00419921875
47,418,0.009937033334409968,0.00439453125
48,425,0.009937033334409968,0.0044921875000000005
49,433,0.009937033334409968,0.0046875
50,440,0.009937033334409968,0.00478515625
51,447,0.00817968165440997,0.00498046875
52,496,0.006986212349409969,0.00595703125
53,513,0.006986212349409969,0.00634765625
54,521,0.006986212349409969,0.00654296875
55,529,0.006986212349409969,0.0067382812499999995
56,536,0.006986212349409969,0.00693359375
57,544,0.00633407012440997,0.00712890625
58,551,0.00633407012440997,0.00732421875
59,559,0.00633407012440997,0.00751953125
60,566,0.00633407012440997,0.00771484375
61,573,0.00633407012440997,0.007910156250000001
62,580,0.00633407012440997,0.0080078125
63,588,0.00679596333940997,0.008203125
64,595,0.00679596333940997,0.0083984375
65,603,0.00679596333940997,0.00869140625
66,610,0.00679596333940997,0.00888671875
67,619,0.00679596333940997,0.00908203125
68,626,0.00679596333940997,0.00927734375
69,637,0.00679596333940997,0.0095703125
70,644,0.008076711829409968,0.009765625
71,653,0.008076711829409968,0.01005859375
72,659,0.008076711829409968,0.01025390625
73,667,0.008076711829409968,0.010546875
74,675,0.008076711829409968,0.0107421875
75,682,0.008076711829409968,0.010937500000000001
76,689,0.00939864824940997,0.011132812499999999
77,697,0.00939864824940997,0.01142578125
78,704,0.00939864824940997,0.011621093749999999
79,711,0.00939864824940997,0.01181640625
80,718,0.00939864824940997,0.012109375
81,726,0.00939864824940997,0.0123046875
82,734,0.00939864824940997,0.01259765625
83,741,0.011048126779409969,0.012792968750000001
84,748,0.011048126779409969,0.0130859375
85,756,0.011048126779409969,0.013281250000000001
86,762,0.011048126779409969,0.013574218749999999
87,770,0.011048126779409969,0.01376953125
88,777,0.011048126779409969,0.014062499999999999
89,785,0.012477936349409968,0.01435546875
90,792,0.012477936349409968,0.01455078125
91,800,0.012477936349409968,0.01484375
92,807,0.012477936349409968,0.01513671875
93,834,0.012477936349409968,0.01611328125
94,842,0.01424019135440997,0.01640625
95,850,0.01424019135440997,0.01669921875
96,859,0.01424019135440997,0.0169921875
97,867,0.01424019135440997,0.0173828125
98,875,0.01424019135440997,0.01767578125
99,882,0.01583867530440997,0.017968750000000002
100,890,0.01583867530440997,0.018261718750000003
101,898,0.01583867530440997,0.0185546875
102,905,0.01583867530440997,0.01884765625
103,912,0.01583867530440997,0.019140625
104,920,0.01583867530440997,0.01943359375
105,927,0.01583867530440997,0.0197265625
106,936,0.01773332008440997,0.0201171875
107,943,0.01773332008440997,0.02041015625
108,951,0.01773332008440997,0.020703125000000003
109,958,0.01773332008440997,0.02099609375
110,966,0.01773332008440997,0.02138671875
111,973,0.019426928539409968,0.021679687500000003
112,981,0.019426928539409968,0.022070312499999998
113,988,0.019426928539409968,0.02236328125
114,1042,0.021398065189409964,0.024707031249999997
115,1059,0.021398065189409964,0.025488281249999998
116,1067,0.021398065189409964,0.0259765625
117,1075,0.023091673644409966,0.02626953125
118,1083,0.023091673644409966,0.02666015625
119,1090,0.023091673644409966,0.02705078125
120,1097,0.023091673644409966,0.02734375
121,1106,0.023091673644409966,0.02783203125
122,1114,0.023091673644409966,0.028124999999999997
123,1123,0.023091673644409966,0.02861328125
124,1131,0.025160876794409967,0.029003906250000003
125,1139,0.025160876794409967,0.0294921875
126,1146,0.025160876794409967,0.02978515625
127,1154,0.025160876794409967,0.03017578125
128,1161,0.025160876794409967,0.030566406249999997
129,1169,0.027046695589409968,0.03095703125
130,1176,0.027046695589409968,0.03134765625
131,1184,0.027046695589409968,0.03173828125
132,1191,0.027046695589409968,0.03212890625
133,1199,0.027046695589409968,0.03251953125
134,1206,0.027046695589409968,0.03291015625
135,1214,0.027046695589409968,0.03330078125
136,1222,0.027046695589409968,0.0337890625
137,1229,0.029291437774409967,0.0341796875
138,1237,0.029291437774409967,0.0345703125
139,1245,0.029291437774409967,0.0349609375
140,1253,0.029291437774409967,0.03544921875
141,1261,0.029291437774409967,0.03583984375
142,1268,0.03151950865440997,0.036328125
143,1276,0.03151950865440997,0.036718749999999994
144,1284,0.03151950865440997,0.03720703125
145,1292,0.03151950865440997,0.03759765625
146,1300,0.03151950865440997,0.0380859375
147,1307,0.03151950865440997,0.0384765625
148,1315,0.03151950865440997,0.038964843750000006
149,1324,0.03151950865440997,0.039453125
150,1332,0.034165342824409965,0.03994140625
151,1341,0.034165342824409965,0.04052734375
152,1349,0.034165342824409965,0.040917968750000006
153,1357,0.034165342824409965,0.04150390625
154,1365,0.036973967384409966,0.04189453125
155,1374,0.036973967384409966,0.04248046875
156,1382,0.036973967384409966,0.04296875
157,1390,0.036973967384409966,0.04345703125
158,1398,0.036973967384409966,0.0439453125
159,1406,0.036973967384409966,0.04443359375
160,1414,0.036973967384409966,0.044921875
161,1423,0.04048572874940996,0.0455078125
162,1431,0.04048572874940996,0.04599609375
